ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100.B100_1_hit.vs.Ctrl_1_hit.astro.logFC	LPS100.B100.vs.Ctrl.micro.logFC	LPS100.B100_1_hit.vs.Ctrl_1_hit.astro.p.value	LPS100.B100.vs.Ctrl.micro.p.value
ENSOARG00000010283	443146	MX1	MX dynamin like GTPase 1	2.51513167619636	3.18482964900491	0.00121093965554244	7.50426457944556e-05
ENSOARG00000010311	101109005	CIZ1	CDKN1A interacting zinc finger protein 1	-0.918236683740604	-1.28720388139631	0.0102654130135753	0.00131367334815694
ENSOARG00000010312	101109329	TSPAN14	tetraspanin 14	-0.9557896375878	-1.28818877917813	0.0139142055842558	0.00319378460129837
ENSOARG00000010319	101101969	RASGRP3	RAS guanyl releasing protein 3	-1.85431520606558	-1.67071350672572	0.000886228859184356	0.00630901855433671
ENSOARG00000010353	101102876	HNMT	histamine N-methyltransferase	-1.23047090314943	-1.66973751169664	0.00563704759261436	0.000234372926259196
ENSOARG00000010373	101113940	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1	-0.993959321858723	-1.33640382660856	0.00735816406083538	0.00315130225405274
ENSOARG00000010392	101111728	TMEM51	transmembrane protein 51	0.860613139306513	1.51291368633266	0.0342241124016219	0.00103266895215979
ENSOARG00000010421	101120396	SLC27A4	solute carrier family 27 member 4	-1.16205277747124	-1.42563213817367	0.00316611411576666	0.000681700284609164
ENSOARG00000010426	443034	SFTPC	surfactant protein C	5.36348011262227	6.7853469265327	7.57497283827888e-05	2.93341783458705e-05
ENSOARG00000010432	101119688	PDCD4	programmed cell death 4	-0.871633244946158	-1.05025183422593	0.043331889783168	0.00668477270550199
ENSOARG00000010445	101113064	EBI3	Epstein-Barr virus induced 3	2.10353281806879	4.83851528192237	0.00178956544547552	3.49230914026076e-05
ENSOARG00000010458		BATF3	basic leucine zipper ATF-like transcription factor 3	3.39158833277175	3.40820557117666	2.05894729932589e-05	0.000232376130954752
ENSOARG00000010462	443532	CXCR4	C-X-C motif chemokine receptor 4	-2.02751420243557	-3.36807660140687	0.0020563745277565	4.27987497301977e-06
ENSOARG00000010481				4.66180976347734	7.03777158743102	0.000404341450384263	1.41554292059283e-05
ENSOARG00000010493	101116073	ATF3	activating transcription factor 3	2.14954562331107	1.14569953716901	0.00280234455060257	0.0313088993513061
ENSOARG00000010521	101111757	PDE4B	phosphodiesterase 4B	2.7562780126678	2.99440660671407	0.00048417720211853	0.000648338597684865
ENSOARG00000010537	101118429	LOC101118429	THAP domain-containing protein 11	-0.979195065013223	-1.69079219288576	0.038824892683024	0.000674900397733227
ENSOARG00000010541	101122960	CACNB1	calcium voltage-gated channel auxiliary subunit beta 1	-1.34131476787896	-1.56193865382446	0.000907263631385425	0.00187746920211761
ENSOARG00000010551	101119061	PLEKHM1	pleckstrin homology and RUN domain containing M1	-1.09996171535667	-2.17754346520133	0.0132019090643388	0.000579591026928041
ENSOARG00000010575	101111953	SUOX	sulfite oxidase	-0.915492669995537	-0.947317694518684	0.01440953831157	0.00760795196164723
ENSOARG00000010631	101119612	DOK2	docking protein 2	-2.94016033825473	-3.02816679787778	1.0331494835432e-05	1.32401022990282e-05
ENSOARG00000010638	101104138	NLRC4	NLR family CARD domain containing 4	-1.24243440600796	-1.99280028442672	0.0499043743717478	0.0138573592941174
ENSOARG00000010647				2.46497909091694	4.0152689635547	0.000210274205566866	2.13698545520846e-05
ENSOARG00000010676				1.22263688690271	1.23064809851877	0.0174179774949423	0.00230464731911476
ENSOARG00000010691	101115839	S1PR1	sphingosine-1-phosphate receptor 1	2.17807492610991	5.81159683523765	0.0168373495714554	8.1675262161103e-05
ENSOARG00000010693	101115970	SESN1	sestrin 1	-1.16384304821732	-1.46079150303066	0.019959089956011	0.00197452088116245
ENSOARG00000010726	443305	SELP	selectin P	5.01053581432467	6.18746074725073	0.000293594174082678	2.15717153769757e-05
ENSOARG00000010736	101109266	GSDME	gasdermin E	1.92269536335945	4.85486361603827	0.000210274205566866	6.1570732886567e-05
ENSOARG00000010770	101108664	STARD13	StAR related lipid transfer domain containing 13	1.81434252303073	3.36662128267362	0.00113037000003592	1.75548627710795e-05
ENSOARG00000010775	101118488	SSH3	slingshot protein phosphatase 3	-0.879011898266041	-1.07030371709518	0.0437151081449721	0.00107595322938201
ENSOARG00000010812				-1.58918938168634	-2.29897726671305	6.43404297975046e-05	6.02635913545422e-05
ENSOARG00000010834	101112901	ARHGAP45	Rho GTPase activating protein 45	-2.76382954700814	-2.42572304885711	0.000149628306389459	2.97541670726505e-05
ENSOARG00000010837	101123418	TPMT	thiopurine S-methyltransferase	1.16552243983366	1.26079557581006	0.00661583776703779	0.00145566349381845
ENSOARG00000010841	101120490	DNAH11	dynein axonemal heavy chain 11	-1.25341306027201	-1.49765540249695	0.0230156765842286	0.0277332749258955
ENSOARG00000010854		JUNB	JunB proto-oncogene, AP-1 transcription factor subunit	1.51884402197597	2.64025246962133	0.000134498734685767	0.000239878566344558
ENSOARG00000010878	101109261		prostaglandin E synthase 2	-1.02614406826603	-0.733417417372964	0.0318508882125927	0.0145343680415532
ENSOARG00000010882	101105377	SLC37A1	solute carrier family 37 member 1	1.85117000932981	3.26235233466077	0.000293671988310047	0.000575087215240754
ENSOARG00000010885	101103420	PHLDB1	pleckstrin homology like domain family B member 1	-0.942862984477686	-0.981885336807541	0.0464591740747504	0.00552935543823877
ENSOARG00000010903	101113806	MIER1	MIER1 transcriptional regulator	1.05166600288051	1.14886446392118	0.0120608193197866	0.0161095810653874
ENSOARG00000010924	101115396	EXOSC6	exosome component 6	-1.10664559672369	-1.40842621954029	0.0299166994179203	0.00259604877181922
ENSOARG00000010939	101122759	NR4A3	nuclear receptor subfamily 4 group A member 3	4.00063166181708	4.36112290058249	3.35406844035995e-05	0.000116710184326047
ENSOARG00000010962	101119080	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	2.41754959057385	3.18116493570496	0.000806180735212293	3.44019844482883e-05
ENSOARG00000010964		ISG20	interferon stimulated exonuclease gene 20	4.38884891547491	6.52568274713408	5.19507158602526e-05	4.08928134477873e-05
ENSOARG00000010973	101112070	OSGIN2	oxidative stress induced growth inhibitor family member 2	1.36183005984423	2.20544316163577	9.4347911152661e-05	0.000148015214729868
ENSOARG00000011005	101118296	C5AR1	complement C5a receptor 1	1.1506377040275	1.69994848159025	0.00472412807448494	0.00682436238679918
ENSOARG00000011030	101105620	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3	0.885737575498157	0.887153615687548	0.0392593705366984	0.00916670708215389
ENSOARG00000011042	101113745	LOC101113745	transmembrane protein 198-like	-0.90474543093038	-1.87877843384882	0.0474143926573739	0.000321347799669943
ENSOARG00000011053	101110341	HAS2	hyaluronan synthase 2	2.42559149297945	5.45051313626814	7.80479488161536e-05	4.00949700414657e-05
ENSOARG00000011065	101108157	SLCO2B1	solute carrier organic anion transporter family member 2B1	-1.94579435234992	-3.17406118885628	0.00316611411576666	0.000234372926259196
ENSOARG00000011073	101119482	C6orf203	chromosome 8 open reading frame, human C6orf203	-1.0734781695293	-1.59516207355453	0.0265729537410855	0.000213265537060233
ENSOARG00000011075	443127	SELE	selectin E	6.31084249384795	8.44129994553993	4.74041242131199e-07	1.65753474265269e-05
ENSOARG00000011085	101113309	CCDC120	coiled-coil domain containing 120	1.13907164306323	1.43163126448742	0.0495197919071322	0.0211358267447443
ENSOARG00000011100	101102700	TBC1D2	TBC1 domain family member 2	-1.04973034955042	-1.63163208998097	0.0385731704901628	0.000317098828028734
ENSOARG00000011130	101113412	SBNO2	strawberry notch homolog 2	1.22678103015911	1.99054985363661	0.000386560376368192	0.000257468074579238
ENSOARG00000011146	101108464	PADI2	peptidyl arginine deiminase 2	-1.17739605671433	-1.63925146674846	0.00882640259827424	0.0129841730166944
ENSOARG00000011159	101121120	CLIP1	CAP-Gly domain containing linker protein 1	1.00527102202874	1.08846370274889	0.0204334555782231	0.0139801663637532
ENSOARG00000011197	101115883	RIPK2	receptor interacting serine/threonine kinase 2	2.18443574345231	2.40963549695754	1.62510375299648e-05	6.1570732886567e-05
ENSOARG00000011204	101113568	GRIPAP1	GRIP1 associated protein 1	0.909173070533172	0.905626464334882	0.00765141223393248	0.0116618837038674
ENSOARG00000011212	101119002	RAD9A	RAD9 checkpoint clamp component A	-1.22699855702021	-1.01085546010772	0.00523393865098025	0.00285173808031097
ENSOARG00000011217	101109494	SLC37A2	solute carrier family 37 member 2	-2.21345296950704	-2.93645483260743	0.000180201995631001	0.000204838111916445
ENSOARG00000011239	101111126	IL7R	interleukin 7 receptor	1.34850958632327	4.72361093668413	0.0183501227206893	0.000382176341226072
ENSOARG00000011272	101121017	PRDM1	PR/SET domain 1	0.97379250637546	1.9843761480772	0.0385140387494348	6.02635913545422e-05
ENSOARG00000011287	101104963	TDRD7	tudor domain containing 7	1.6460970823288	1.34467293837256	0.00178956544547552	0.00148820243066567
ENSOARG00000011305	101122452	SLC16A5	solute carrier family 16 member 5	-1.94231738698205	-2.02305924508844	0.000949315559794977	9.58943839323238e-05
ENSOARG00000011342	101108418	ARRB1	arrestin beta 1	-1.44298599418186	-0.822495468811177	0.000402898805156784	0.00553542293256615
ENSOARG00000011346	101105557		SH2 domain containing adaptor protein B	1.36688617277736	2.80109174014257	0.00509476312745274	0.000647313037876517
ENSOARG00000011348	101106661	KCND1	potassium voltage-gated channel subfamily D member 1	-1.82663564739164	-2.75656778220387	0.00121006148480882	0.0020125696692056
ENSOARG00000011352	101116433	MST1R	macrophage stimulating 1 receptor	2.29805329607291	3.684981905891	1.62510375299648e-05	6.80656296675677e-05
ENSOARG00000011356	101115240	GADD45A	growth arrest and DNA damage inducible alpha	-1.22932456244138	-0.943211564195344	0.00329980620181571	0.0142389687523345
ENSOARG00000011359	101117736		MAP7 domain containing 3	-0.947053896474236	-0.985005927536052	0.0164875658340844	0.0103027544418021
ENSOARG00000011372		BATF2	basic leucine zipper ATF-like transcription factor 2	4.28968083865018	4.01635093394836	6.3989799805587e-06	0.000409994457418418
ENSOARG00000011385		TMEM42	transmembrane protein 42	-1.18239751096835	-0.709865571733435	0.0110204865985292	0.0256285225734641
ENSOARG00000011387	101123539	ENG	endoglin	-1.06431682860592	-1.85154439826661	0.00903302309471854	0.000197254083078341
ENSOARG00000011424	100307044	FHL1	four and a half LIM domains 1	-0.920280997948918	-0.930819953205912	0.0321059149385371	0.0403655758898533
ENSOARG00000011463	101108867	IER3	immediate early response 3	3.19723698407746	3.83119781005403	0.000127208573088253	0.000198537758125563
ENSOARG00000011513	101105432	IRF8	interferon regulatory factor 8	2.63788690596499	2.89191616832286	7.71389732866496e-06	0.000199954985467379
ENSOARG00000011560	101110585	KLRG2	killer cell lectin like receptor G2	1.41898513920678	3.79410330884819	0.00945784844394632	3.13962064617963e-05
ENSOARG00000011565	101104173	LIG1	DNA ligase 1	-1.13692741705702	-1.80189312305463	0.0111804432272641	0.000165507695411271
ENSOARG00000011599	101121603	JCHAIN	joining chain of multimeric IgA and IgM	-1.43226088582704	-1.84216384936167	0.00683555197987613	0.00098721721192726
ENSOARG00000011604	101109642	FAM111B	family with sequence similarity 111 member B	2.59597778297735	3.85267941380657	0.000838164255739157	0.000107465947537254
ENSOARG00000011674	101117161	MATK	megakaryocyte-associated tyrosine kinase	-1.52128380253724	-1.61978721728667	0.0140302254748739	0.00531577946548125
ENSOARG00000011678				-1.27978461111363	-1.56741503181275	0.00968198969054202	0.00286100435614337
ENSOARG00000011689	101117371	DEF6	DEF6, guanine nucleotide exchange factor	-2.16221496761597	-2.17187882383095	0.000528524578373033	5.17487881862112e-05
ENSOARG00000011727	101112675	RAI14	retinoic acid induced 14	1.13652952363512	2.01109299926887	0.00358144963281454	0.00310263849349397
ENSOARG00000011738	101102203	ICOSLG	inducible T cell costimulator ligand	1.24120128588604	2.85250313826156	0.000709937502129686	0.000218254833824555
ENSOARG00000011742	101111092	HIPK2	homeodomain interacting protein kinase 2	1.75815039748748	1.36297938214451	0.000205839379254107	0.000922246161551354
ENSOARG00000011760	101108948	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	1.5973143999289	2.91329794459008	0.000137997471980833	1.95599693589343e-05
ENSOARG00000011766	101108042	CDCA7L	cell division cycle associated 7 like	-1.45526123967116	-2.20319914677887	0.00107448260743016	0.000137728939732999
ENSOARG00000011792	101121475	ACSL5	acyl-CoA synthetase long chain family member 5	1.53193529122647	2.52813543777571	0.00141186324774315	0.000624421318818633
ENSOARG00000011811	101111187	STEAP4	STEAP4 metalloreductase	3.18108392000495	4.5598267190814	0.00408232659847426	4.78893927134008e-05
ENSOARG00000011838	101102097	CAP2	cyclase associated actin cytoskeleton regulatory protein 2	-1.22354883937279	-1.40442429025489	0.00160935449988687	0.00158377291558002
ENSOARG00000011845	101106605	TRIM37	tripartite motif containing 37	-0.937990326314001	-1.36114668021857	0.0260748946916823	0.000420429292188024
ENSOARG00000011846		NTN4	netrin 4	-1.11117652879882	-1.74083292318264	0.00198830771390153	0.00273742888544675
ENSOARG00000011852	101106456	LMTK3	lemur tyrosine kinase 3	-1.17954967145883	-1.53089306996086	0.0217694847826566	0.013501792835474
ENSOARG00000011891	101121531	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5	-2.34803253849836	-1.69386250161065	4.30754030884809e-06	0.0301868168495892
ENSOARG00000011933	101121946	ADAP2	ArfGAP with dual PH domains 2	-1.73786086047717	-1.97845036840366	0.00286795146230276	0.000284031189482827
ENSOARG00000011954	101111818	FDXR	ferredoxin reductase	-1.24395298639838	-1.57350714970013	0.00200687813252445	0.000607957275990255
ENSOARG00000011997	101102094	UBA7	ubiquitin like modifier activating enzyme 7	3.41256117044795	3.19589083065666	0.000851855873057653	0.000640418356537459
ENSOARG00000012010	101114403	POU2F1	POU class 2 homeobox 1	1.71048055317802	1.50721581335168	0.00509476312745274	0.000321347799669943
ENSOARG00000012014	101102843	IDH2	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial	-1.35973369287347	-1.62907540535517	0.000371749841135948	0.000246983984012123
ENSOARG00000012021	443406	IL6	interleukin 6	4.46871665841727	6.7369812280889	0.00264232769267163	7.79506675272253e-05
ENSOARG00000012085	101114306	TARS	threonyl-tRNA synthetase	1.24679105775368	1.97891347117512	0.000809588332640412	0.00043614076453842
ENSOARG00000012100	101113342	SLC46A3	solute carrier family 46 member 3	-2.55469112813524	-2.33474384086735	0.000127208573088253	0.00442691539972978
ENSOARG00000012119	443056	IL15	interleukin 15	4.2405401641676	7.14857172656032	6.75902914173301e-05	1.69649657598211e-05
ENSOARG00000012151	101103375	PIR	pirin	-1.25939956283161	-1.02069590632255	0.0200810352473103	0.0048981991795354
ENSOARG00000012180	443088	FLT1	fms related tyrosine kinase 1	2.04239146144579	5.26682950606369	0.0159524152068526	4.25311237754702e-05
ENSOARG00000012181	101122708	TLK2	tousled like kinase 2	1.06345029241904	0.791240983238428	0.0238781839008216	0.0201029965888162
ENSOARG00000012215		CPLANE2	ciliogenesis and planar polarity effector 2	-1.33320873116817	-2.07852370587162	0.00730458687945112	0.00165944308971031
ENSOARG00000012220	101102594	GMPR	guanosine monophosphate reductase	-1.29757881788816	-1.73836934938316	0.0152862233456504	0.000326305686335776
ENSOARG00000012235	780527	SLC9A3R1	SLC9A3 regulator 1	-0.95261249913444	-2.24711878764792	0.022190671463686	8.38447371639793e-05
ENSOARG00000012296	101102005	PLEKHA4	pleckstrin homology domain containing A4	1.84874057752755	2.14048065562971	0.021028033493988	0.000309036849206344
ENSOARG00000012306	101113968	FAM118B	family with sequence similarity 118 member B	0.894181412061866	1.05749704240734	0.0353383883522212	0.00639464160460825
ENSOARG00000012307	101108744	LRRC25	leucine rich repeat containing 25	-1.6001620710929	-0.611205835149673	0.00130281277351406	0.049163096583639
ENSOARG00000012325	101104096	RCCD1	RCC1 domain containing 1	-1.16981020737782	-0.836823665703735	0.0445427179331792	0.0252398493159213
ENSOARG00000012334	101108429	PXK	PX domain containing serine/threonine kinase like	1.34059912462562	1.46999547983295	0.0112507103368161	0.00298788721764494
ENSOARG00000012336	101111783	TLE4	transducin like enhancer of split 4	0.912150185396025	0.916579046249211	0.0421764450869473	0.00300650601653101
ENSOARG00000012337	101115526	MOB1A	MOB kinase activator 1A	0.970470860577787	2.02561267406016	0.0150284712098037	0.000254246494361204
ENSOARG00000012340	101118254	C1QL2	complement C1q like 2	3.07115262616691	2.25267820317723	2.38391034277525e-05	0.00469251133106784
ENSOARG00000012344	101102415		protein phosphatase 1 regulatory subunit 15A	1.53732968706332	2.17905221174351	9.74268455970151e-06	0.000974568134340372
ENSOARG00000012350	100137069	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	1.09398210888609	2.45039248167278	0.0114372507477704	0.000176645634312153
ENSOARG00000012365		INKA1	inka box actin regulator 1	-1.77735823031275	-2.13325903262897	0.00575418716656224	0.000797484592112199
ENSOARG00000012371	101112035	CEP78	centrosomal protein 78	-0.937560774152228	-1.09796472535632	0.0173539440301921	0.00186535089306315
ENSOARG00000012408	101106162	PARP12	poly(ADP-ribose) polymerase family member 12	2.01434610541632	2.59935364004437	0.00237941231946911	6.94588221372378e-05
ENSOARG00000012415	101120430		opioid growth factor receptor	1.37722507763585	1.06091538868888	0.0200972660583382	0.0145758686849889
ENSOARG00000012417	101103409	CD300E	CD300e molecule	-3.11234542570811	-2.6802030604627	5.58372029246205e-05	0.000213265537060233
ENSOARG00000012418	101103993	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1	2.70402566428655	3.01599017699136	8.81958351548528e-06	0.000170341625779777
ENSOARG00000012448	101106028		zinc finger protein 469	1.18704959860402	1.83886054319236	0.0102169472849868	0.010044413744002
ENSOARG00000012449	101122426	CDK17	cyclin dependent kinase 17	1.57148204670058	2.38711808330772	0.00205650211354176	0.000410198109188983
ENSOARG00000012470	101119138	SH3TC1	SH3 domain and tetratricopeptide repeats 1	-1.47013288905518	-0.96753841657926	0.00223729736180081	0.0158210880290412
ENSOARG00000012500	101121112	ZNFX1	zinc finger NFX1-type containing 1	1.86925943972354	1.94449727818958	0.000318955894497156	0.00232483188385103
ENSOARG00000012526	101110892	SLC25A28	solute carrier family 25 member 28	1.97977874481752	0.922040096727281	0.000516294397818445	0.049367384656663
ENSOARG00000012557	101118490	TIRAP	TIR domain containing adaptor protein	1.46033595863445	4.7411405794826	0.0112372414165574	3.23206658485763e-05
ENSOARG00000012621	101111649	SLCO4A1	solute carrier organic anion transporter family member 4A1	3.07360246383583	2.55531025517253	6.19684535260179e-05	0.000563191823287077
ENSOARG00000012636	101111622	MVB12B	multivesicular body subunit 12B	-1.41852352490171	-1.51421197256101	0.00792093133658967	0.00660866091401184
ENSOARG00000012642	101114203	DARS2	aspartyl-tRNA synthetase 2, mitochondrial	-1.26456553625626	-1.74554261374071	0.00902138206772742	0.0116910226091137
ENSOARG00000012648	101107049	FES	FES proto-oncogene, tyrosine kinase	-2.49919278001687	-2.75260085132488	7.80479488161536e-05	1.69649657598211e-05
ENSOARG00000012652	101117148	RTKN	rhotekin	-1.67858539733384	-1.38466722428793	0.00229547353217516	0.00191036226974457
ENSOARG00000012653	101110110	SLC19A1	solute carrier family 19 member 1	-2.25882221255246	-2.14399877447681	4.69995497090096e-05	9.88884882475027e-05
ENSOARG00000012666	101113542	JARID2	jumonji and AT-rich interaction domain containing 2	0.891098954837418	1.35591638635897	0.0346974476384977	0.0130782400644481
ENSOARG00000012673	443255	RCAN1	regulator of calcineurin 1	2.22937861222915	2.96178340493208	0.000686558377775789	0.000340044058294193
ENSOARG00000012718	101108228	NFKB1	nuclear factor kappa B subunit 1	2.40468178188063	3.39669194231906	9.19430060853917e-07	4.69295484464411e-05
ENSOARG00000012750				-1.59463765302673	-1.78549155409493	0.00134265418579989	0.0054302376259637
ENSOARG00000012754		ATXN3	ataxin 3	1.59404082737631	1.0736992930411	0.00384788615254238	0.0330813173267128
ENSOARG00000012766	101110601	UBE2J1	ubiquitin conjugating enzyme E2 J1	1.38678261191633	1.97778628223014	0.0119406607854003	0.000104843471233048
ENSOARG00000012768	101107377		interleukin 15 receptor subunit alpha	2.67772183249146	4.39631232756441	0.000439626368978562	2.37443993445852e-05
ENSOARG00000012834	101117677	ATP6V0D2	ATPase H+ transporting V0 subunit d2	-1.52253868752293	-1.98351383534259	0.00306509161130836	0.000827641379157013
ENSOARG00000012838	101120650	DOK1	docking protein 1	-1.4341136900509	-0.584257312961928	0.000188377645418172	0.0419958759152019
ENSOARG00000012845	101116670	B4GALT5	beta-1,4-galactosyltransferase 5	0.993096894700048	1.8911128182615	0.0205717761486203	0.00446859279834858
ENSOARG00000012852	101122741	CASP7	caspase 7	2.08678953069442	2.70547920381501	0.000233750902967675	0.000117790518518688
ENSOARG00000012870	100217411	MAPK14	mitogen-activated protein kinase 14	-0.843253827730919	-1.26526255590353	0.0450089137665821	0.000732977639091436
ENSOARG00000012871	101114874	PNRC1	proline rich nuclear receptor coactivator 1	1.33461977730086	1.96981533289764	0.00266654721475736	0.000227916488553773
ENSOARG00000012875	101107310	BLM	BLM RecQ like helicase	-1.68756643832344	-2.39766282430258	0.000191623666829179	4.25311237754702e-05
ENSOARG00000012911	101111376	RNGTT	RNA guanylyltransferase and 5'-phosphatase	1.27876578689476	1.35771358243303	0.00449440343296621	0.00166469410130219
ENSOARG00000012936	101103355	CD83	CD83 molecule	2.13331797724007	2.60576206918952	5.06816666742763e-05	0.000230171029870655
ENSOARG00000012942	101106502	RABEPK	Rab9 effector protein with kelch motifs	-1.00031841745294	-1.15298762779235	0.0186615263063572	0.00442691539972978
ENSOARG00000012948	101122510	FHL2	four and a half LIM domains 2	-1.06515676850942	-1.32187756744541	0.0205925142637409	0.000668345879782125
ENSOARG00000012972	101102178	MYO10	unconventional myosin-X	1.37016204349935	1.84843192296153	0.00932640765585286	0.000920122912262365
ENSOARG00000012988	101105978	APBA1	amyloid beta precursor protein binding family A member 1	1.7586123282526	2.366077115625	0.0203142505786182	0.00625743818828842
ENSOARG00000012997	101118952	GNA15	G protein subunit alpha 15	-2.06338895534034	-1.98317246473833	0.000210274205566866	0.000170341625779777
ENSOARG00000012999	101106107	ZC3H12C	zinc finger CCCH-type containing 12C	1.56459561505499	2.13421003314155	0.00024060299012163	0.000934905223206357
ENSOARG00000013013	101114245	SYN1	synapsin I	1.63544681716757	-0.988990596975364	0.000655143918596744	0.0248759903596418
ENSOARG00000013025	101103249	SLC43A2	solute carrier family 43 member 2	-2.38581446689909	-3.29544761610072	2.7031120673287e-05	1.65753474265269e-05
ENSOARG00000013051	101107829	SDHAF2	succinate dehydrogenase complex assembly factor 2	1.39039975305087	1.13095737095729	0.00597266951178174	0.0052779663580802
ENSOARG00000013071	101113597		cilia and flagella associated protein 206	-1.73792353096268	-1.90626363006614	0.00712040616324152	7.44514416153023e-05
ENSOARG00000013078	101123580	DENND5A	DENN domain containing 5A	1.32405061842617	2.31826531332127	0.000830238626142071	7.09152070873779e-05
ENSOARG00000013102	101114986	ETS1	ETS proto-oncogene 1, transcription factor	1.29696424844313	1.52823901120913	0.00623271638319486	0.00819370400279838
ENSOARG00000013109	101103426	ANKH	ANKH inorganic pyrophosphate transport regulator	-0.940291154927944	-1.14110135972283	0.0260418824516146	0.0195605253222195
ENSOARG00000013111	101109529	IL1RL1	interleukin 1 receptor like 1	1.99054723781598	4.0213892633804	0.00934933539801093	0.000272585163383793
ENSOARG00000013146	443472	IL12B	interleukin 12B	9.42813552275617	8.02530456496757	4.67385988574583e-05	0.000199954985467379
ENSOARG00000013152	101122045	RNF114	ring finger protein 114	1.02438229391306	1.04936856284891	0.0109682545731697	0.0305928918415654
ENSOARG00000013161	101110364	MMP11	matrix metallopeptidase 11	-1.65382096269531	-2.16438919363264	0.00294698008743046	0.000932680591208845
ENSOARG00000013206				1.35403023937196	1.34943669841864	0.0103900435574802	0.000956023576582176
ENSOARG00000013212	101113514	NSUN6	NOP2/Sun RNA methyltransferase family member 6	-1.00459611395809	-1.00604502872125	0.0442374891314772	0.0129185197326064
ENSOARG00000013260		PRR12	proline rich 12	-1.00845601723869	-2.02898907140927	0.00897935670292205	0.000175861309025566
ENSOARG00000013303	101117143	VLDLR	very low density lipoprotein receptor	2.41409448780124	3.21592105076275	6.56391014915681e-05	4.78893927134008e-05
ENSOARG00000013309	443363	IFNAR2	interferon alpha and beta receptor subunit 2	1.7562524449017	1.44298869345111	3.86745379199796e-06	0.00124659003424969
ENSOARG00000013335	780485	IRF3	interferon regulatory factor 3	1.80926600995728	1.06281965262548	0.00198469348944253	0.0121941687444958
ENSOARG00000013378	101111939	GLIS3	GLIS family zinc finger 3	1.14838919572492	1.21134225810786	0.0192934158177234	0.0397279885345043
ENSOARG00000013395				1.06388464020706	0.96146981932695	0.0353383883522212	0.0291702370863611
ENSOARG00000013421	101103357	IFI44L	interferon induced protein 44 like	2.08192809467582	2.31872702331974	0.0013969031029625	0.00139146871562881
ENSOARG00000013427	101118209	PTPN1	protein tyrosine phosphatase, non-receptor type 1	2.31252902434643	4.19942400425575	2.67519722506886e-06	1.57386809230501e-05
ENSOARG00000013440	101110473	IFI44	interferon induced protein 44	2.63377003441005	2.38765538984707	0.000487169604018819	0.00270505598318796
ENSOARG00000013449	101113201	AK3	adenylate kinase 3	1.48706344271007	1.53023456963062	0.00798374667302381	0.000210438381748649
ENSOARG00000013480	101113909	JAK2	Janus kinase 2	2.61205424460792	2.91202153558174	5.32972454639076e-05	5.74231431122102e-05
ENSOARG00000013486	101115406	TMEM251	transmembrane protein 251	-1.28621047919094	-0.950109306567724	0.00690890751392876	0.00203251122854983
ENSOARG00000013509	101115003	CD274	CD274 molecule	3.7220941646864	4.72663757586615	2.67519722506886e-06	1.65753474265269e-05
ENSOARG00000013538	101102013	ORAI1	ORAI calcium release-activated calcium modulator 1	1.20551217949008	1.65648440830164	0.00274294676035204	0.000594653424651527
ENSOARG00000013544	101115510	RIC1	RIC1 homolog, RAB6A GEF complex partner 1	1.57446083309884	1.23911166025262	0.000106550215515856	0.0349023405020484
ENSOARG00000013553	101122244	DCUN1D3	defective in cullin neddylation 1 domain containing 3	1.09133342933037	1.45551726608031	0.0398978697922248	0.00137973824193238
ENSOARG00000013573	101112178	TNFAIP8L2	TNF alpha induced protein 8 like 2	-3.00251125965948	-2.13257727749703	0.000505971085817028	6.96991000393436e-05
ENSOARG00000013588	101113696	MED25	mediator complex subunit 25	1.05498711430502	1.4913146403269	0.00961856994641395	0.000436699637426424
ENSOARG00000013598		RGS12	regulator of G protein signaling 12	-1.09990512631029	-1.55245425254674	0.0163040981166771	0.000713633830122638
ENSOARG00000013599		RUNX1	runt related transcription factor 1	0.929548475066285	1.90628140501631	0.0114372507477704	8.52099976417944e-05
ENSOARG00000013607	101118097	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3	-1.35221177511872	-2.4308156009988	0.00623271638319486	0.000659991575531342
ENSOARG00000013617		PLXND1	plexin D1	-1.25858209552736	-1.29785927157212	0.000156717454303111	0.000726564396997682
ENSOARG00000013642		PDE12	phosphodiesterase 12	1.44086492738381	1.30104090398968	0.0206689157814596	0.00137973824193238
ENSOARG00000013655	101111802	MAST3	microtubule associated serine/threonine kinase 3	-1.00388238915114	-1.26079917861324	0.0285581278827305	0.00938232292903
ENSOARG00000013671	101120573	GADD45B	growth arrest and DNA damage inducible beta	1.915523320384	3.60759227905609	0.000545255009647192	3.31920890121653e-05
ENSOARG00000013677	101114462	IL4I1	L-amino-acid oxidase	1.88132873688762	5.18915519663268	0.000112852145292185	1.38442614461788e-05
